Date,Sampling #,Year,Year Day ,Ring,Plot,Species observed,Initial Growth subplot 1,Initial Growth subplot 2,Initial Growth subplot 3,Leaves subplot 1,Leaves subplot 2,Leaves subplot 3,Flower subplot 1,Flower subplot 2,Flower subplot 3,Open Flowers subplot 1,Open Flowers subplot 2,Open Flowers subplot 3,Fruits subplot 1,Fruits subplot 2,Fruits subplot 3,Ripe Fruits subplot 1,Ripe Fruits subplot 2,Ripe Fruits subplot 3,Notes,
5/16/2023,2,2023,136,5,282,lesca,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,282,lesca,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,282,lesca,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,282,lesca,,,,,,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,282,lesca,,,,,,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,282,lesca,,,,,,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,282,lesca,,,,,,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,282,lesca,,,,,,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,282,lesca,,,,,,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,282,lesca,,,,,,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,282,lesca,,,,,,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,5,282,lesca,,,,,,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,5,282,lesca,,,,,,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,282,lesca,,,,,,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,282,lesca,,,,,,1,,,,,,,,,1,,,,,
8/28/2023,17,2023,240,5,282,lesca,,,,,,1,,,,,,,,,1,,,,,
9/5/2023,18,2023,248,5,282,lesca,,,,,,1,,,,,,,,,1,,,,,
9/11/2023,19,2023,254,5,282,lesca,,,,,,1,,,,,,,,,1,,,,,
9/18/2023,20,2023,261,5,282,lesca,,,,,,1,,,,,,,,,1,,,,,
9/26/2023,21,2023,269,5,282,lesca,,,,,,1,,,,,,,,,,,,1,,
5/9/2023,1,2023,129,5,282,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,282,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,282,poapr,,,,1,1,1,1,1,1,,,,,,,,,,,
5/31/2023,4,2023,151,5,282,poapr,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
6/6/2023,5,2023,157,5,282,poapr,,,,1,1,1,1,1,1,1,1,1,,1,,,,,,
6/13/2023,6,2023,164,5,282,poapr,,,,1,1,1,1,,,1,,,1,,,,1,1,,
6/20/2023,7,2023,171,5,282,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
6/27/2023,8,2023,178,5,282,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/3/2023,9,2023,184,5,282,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/10/2023,10,2023,191,5,282,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/18/2023,11,2023,199,5,282,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/24/2023,12,2023,205,5,282,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
8/2/2023,13,2023,214,5,282,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
8/7/2023,14,2023,219,5,282,poapr,,,,1,1,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,282,poapr,,,,1,1,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,282,poapr,,,,1,1,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,5,282,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,5,282,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,5,282,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,282,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,282,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,293,agrre,,,,,,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,293,agrre,,,,,,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,293,agrre,,,,,,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,293,agrre,,,,,,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,293,agrre,,,,,,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,293,agrre,,,,,,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,293,agrre,,,,,,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,293,agrre,,,,,,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,293,agrre,,,,,,1,,,,,,,,,,,,1,Droughted and aborted,
7/10/2023,10,2023,191,5,293,agrre,,,,,,1,,,,,,,,,,,,1,,
7/18/2023,11,2023,199,5,293,agrre,,,,,,1,,,,,,,,,,,,1,,
7/24/2023,12,2023,205,5,293,agrre,,,,,,1,,,,,,,,,,,,1,,
8/2/2023,13,2023,214,5,293,agrre,,,,,,1,,,,,,,,,,,,1,,
8/7/2023,14,2023,219,5,293,agrre,,,,,,1,,,,,,,,,,,,1,,
8/15/2023,15,2023,227,5,293,agrre,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,293,agrre,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,5,293,agrre,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,5,293,agrre,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,5,293,agrre,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,293,agrre,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,293,agrre,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,293,andge,1,1,1,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,293,andge,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,293,andge,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,293,andge,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,293,andge,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,293,andge,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,293,andge,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,293,andge,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,293,andge,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,293,andge,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,293,andge,,,,1,1,1,,,,,,1,,,,,,,,
7/24/2023,12,2023,205,5,293,andge,,,,1,1,1,,,,,,,,,1,,,,,
8/2/2023,13,2023,214,5,293,andge,,,,1,1,1,,1,,,1,,,,1,,,,,
8/7/2023,14,2023,219,5,293,andge,,,,1,1,1,,,,,1,,,,1,,,,,
8/15/2023,15,2023,227,5,293,andge,,,,1,1,1,,,,,,,,1,,,,1,,
8/21/2023,16,2023,233,5,293,andge,,,,1,1,1,1,,,,,,,1,,,1,1,,
8/28/2023,17,2023,240,5,293,andge,,,,1,1,1,1,,,,,,,1,,,1,1,,
9/5/2023,18,2023,248,5,293,andge,,,,1,1,1,,,,1,,,,1,,,1,1,,
9/11/2023,19,2023,254,5,293,andge,,,,1,1,1,,,,,,,1,1,,,1,1,,
9/18/2023,20,2023,261,5,293,andge,,,,1,1,1,,,,,,,1,1,,,1,1,,
9/26/2023,21,2023,269,5,293,andge,,,,1,1,1,,,,,,,1,,,,1,1,,
5/9/2023,1,2023,129,5,293,broin,,,,,,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,293,broin,,,,,,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,293,broin,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,293,broin,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,293,broin,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,293,broin,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,293,broin,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,293,broin,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,293,broin,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,293,broin,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,293,broin,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,293,broin,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,5,293,broin,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,5,293,broin,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,293,broin,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,293,broin,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,5,293,broin,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,5,293,broin,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,5,293,broin,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,293,broin,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,293,broin,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,293,lesca,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,293,lesca,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,293,lesca,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,293,lesca,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,293,lesca,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,293,lesca,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,293,lesca,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,293,lesca,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,293,lesca,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,293,lesca,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,293,lesca,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,293,lesca,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,5,293,lesca,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,5,293,lesca,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,293,lesca,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,293,lesca,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,5,293,lesca,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,5,293,lesca,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,5,293,lesca,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,293,lesca,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,293,lesca,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,299,agrre,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,299,agrre,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,299,agrre,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,299,agrre,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,299,agrre,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,299,agrre,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,299,agrre,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,299,agrre,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,299,agrre,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,299,agrre,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,299,agrre,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,299,agrre,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,5,299,agrre,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,5,299,agrre,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,299,agrre,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,299,agrre,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,5,299,agrre,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,5,299,agrre,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,5,299,agrre,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,299,agrre,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,299,agrre,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,299,andge,1,1,1,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,299,andge,,,,1,1,1,,,1,,,1,,,,,,,,
8/2/2023,13,2023,214,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,299,andge,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,299,andge,,,,1,1,1,1,1,1,,,,,,,,,,,
8/28/2023,17,2023,240,5,299,andge,,,,1,1,1,1,1,1,,,,,,,,,,,
9/5/2023,18,2023,248,5,299,andge,,,,1,1,1,1,1,1,,,,,,,,,,,
9/11/2023,19,2023,254,5,299,andge,,,,1,1,1,1,1,1,,,,,,,,,,,
9/18/2023,20,2023,261,5,299,andge,,,,1,1,1,1,1,1,,,,,,,,,,,
9/26/2023,21,2023,269,5,299,andge,,,,1,1,1,1,1,1,,,,,,,,,,,
5/9/2023,1,2023,129,6,308,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,6,308,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,6,308,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,6,308,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,6,308,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,6,308,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,6,308,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,6,308,agrre,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,6,308,agrre,,,,1,1,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,6,308,agrre,,,,1,1,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,6,308,agrre,,,,1,1,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,6,308,agrre,,,,,1,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,6,308,agrre,,,,,1,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,6,308,agrre,,,,,1,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,6,308,agrre,,,,,1,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,6,308,agrre,,,,,1,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,6,308,agrre,,,,,1,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,6,308,agrre,,,,,1,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,6,308,agrre,,,,,1,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,6,308,agrre,,,,,1,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,6,308,agrre,,,,,1,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,6,308,lesca,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,6,308,lesca,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,6,308,lesca,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,6,308,lesca,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,6,308,lesca,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,6,308,lesca,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,6,308,lesca,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,6,308,lesca,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,6,308,lesca,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,6,308,lesca,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,6,308,lesca,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,6,308,lesca,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,6,308,lesca,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,6,308,lesca,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,6,308,lesca,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,6,308,lesca,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,6,308,lesca,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,6,308,lesca,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,6,308,lesca,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,6,308,lesca,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,6,308,lesca,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,6,308,luppe,,,,1,1,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,6,308,luppe,,,,1,1,1,1,1,,,,,,,,,,,,
5/22/2023,3,2023,142,6,308,luppe,,,,1,1,1,1,1,,1,1,,,,,,,,,
5/31/2023,4,2023,151,6,308,luppe,,,,1,1,1,,1,,,1,,,1,,,,,gone in 1,
6/6/2023,5,2023,157,6,308,luppe,,,,1,1,,,,,,,,,1,,,,,,
6/13/2023,6,2023,164,6,308,luppe,,,,1,1,,,,,,,,,1,,,,,,
6/20/2023,7,2023,171,6,308,luppe,,,,1,,,,,,,,,,,,,1,,Done (2),
6/27/2023,8,2023,178,6,308,luppe,,,,1,,,,,,,,,,,,,,,Done (2),
7/3/2023,9,2023,184,6,308,luppe,,,,1,,,,,,,,,,,,,,,Done (2),
7/10/2023,10,2023,191,6,308,luppe,,,,1,,,,,,,,,,,,,,,Done (2),
7/18/2023,11,2023,199,6,308,luppe,,,,1,,,,,,,,,,,,,,,Done (2),
7/24/2023,12,2023,205,6,308,luppe,,,,1,,,,,,,,,,,,,,,Done (2),
8/2/2023,13,2023,214,6,308,luppe,,,,1,,,,,,,,,,,,,,,Done (2),
8/7/2023,14,2023,219,6,308,luppe,,,,1,,,,,,,,,,,,,,,Done (2),
8/15/2023,15,2023,227,6,308,luppe,,,,1,,,,,,,,,,,,,,,Done (2),
8/21/2023,16,2023,233,6,308,luppe,,,,1,1,1,,,,,,,,,,,,,leaves present,
8/28/2023,17,2023,240,6,308,luppe,,,,1,1,1,,,,,,,,,,,,,leaves present,
9/5/2023,18,2023,248,6,308,luppe,,,,,1,,,,,,,,,,,,,,done in 1&3,
9/11/2023,19,2023,254,6,308,luppe,,,,,1,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,6,308,luppe,,,,,1,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,6,308,luppe,,,,,1,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,6,308,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,6,308,poapr,,,,1,1,1,1,1,,,,,,,,,,,,
5/22/2023,3,2023,142,6,308,poapr,,,,1,1,1,1,1,1,,,,,,,,,,,
5/31/2023,4,2023,151,6,308,poapr,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
6/6/2023,5,2023,157,6,308,poapr,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
6/13/2023,6,2023,164,6,308,poapr,,,,1,1,1,1,1,1,1,1,1,,,1,1,1,,,
6/20/2023,7,2023,171,6,308,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
6/27/2023,8,2023,178,6,308,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/3/2023,9,2023,184,6,308,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/10/2023,10,2023,191,6,308,poapr,,,,1,1,,,,,,,,,,,1,1,,,
7/18/2023,11,2023,199,6,308,poapr,,,,1,1,,,,,,,,,,,1,1,1,,
7/24/2023,12,2023,205,6,308,poapr,,,,1,1,,,,,,,,,,,1,1,1,,
8/2/2023,13,2023,214,6,308,poapr,,,,1,1,,,,,,,,,,,1,1,,,
8/7/2023,14,2023,219,6,308,poapr,,,,1,1,,,,,,,,,,,1,1,,,
8/15/2023,15,2023,227,6,308,poapr,,,,1,1,,,,,,,,,,,1,1,,,
8/21/2023,16,2023,233,6,308,poapr,,,,1,1,1,,,,,,,,,,,,,leaves present,
8/28/2023,17,2023,240,6,308,poapr,,,,1,1,1,,,,,,,,,,,,,leaves present,
9/5/2023,18,2023,248,6,308,poapr,,,,1,1,1,,,,,,,,,,,,,leaves present,
9/11/2023,19,2023,254,6,308,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,6,308,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,6,308,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,6,308,solri,,,,1,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,6,308,solri,,,,1,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,6,308,solri,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,6,308,solri,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,6,308,solri,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,6,308,solri,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,6,308,solri,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,6,308,solri,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,6,308,solri,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,6,308,solri,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,6,308,solri,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,6,308,solri,,,,1,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,6,308,solri,,,,1,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,6,308,solri,,,,1,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,6,308,solri,,,,1,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,6,308,solri,,,,1,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,6,308,solri,,,,1,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,6,308,solri,,,,1,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,6,308,solri,,,,1,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,6,308,solri,,,,1,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,6,308,solri,,,,1,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,6,320,broin,,,,1,1,1,,,,,,,,,,,,,Amorpha flowering (3),
6/27/2023,8,2023,178,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,6,320,lesca,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,6,320,lesca,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,6,320,lesca,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,6,320,lesca,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,6,320,lesca,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,6,320,lesca,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,6,320,lesca,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,6,320,lesca,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,6,320,lesca,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,6,320,lesca,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,6,320,lesca,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,6,320,lesca,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,6,320,lesca,,,,1,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,6,320,lesca,,,,1,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,6,320,lesca,,,,1,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,6,320,lesca,,,,,,,,,,,,,,,,,,,not in transect,
8/28/2023,17,2023,240,6,320,lesca,,,,,,,,,,,,,,,,,,,not in transect,
9/5/2023,18,2023,248,6,320,lesca,,,,,,,,,,,,,,,,,,,not in transect,
9/11/2023,19,2023,254,6,320,lesca,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,6,320,lesca,,,,,,,,,,,,,,,,,,,,
