Date,Ring,Plot,Species,Initial.Growth.subplot.1,Initial.Growth.subplot.2,Initial.Growth.subplot.3,Leaves.subplot.1,Leaves.subplot.2,Leaves.subplot.3,Flower.subplot.1,Flower.subplot.2,Flower.subplot.3,Open.Flowers.subplot.1,Open.Flowers.subplot.2,Open.Flowers.subplot.3,OpenFlowerCount_WholePlot,Fruits.subplot.1,Fruits.subplot.2,Fruits.subplot.3,Ripe.Fruits.subplot.1,Ripe.Fruits.subplot.2,Ripe.Fruits.subplot.3,Notes
9/6/2022,6,341,poapr,,,,1,1,1,,,,,,,,,,,1,1,1,
9/6/2022,6,341,schsc,,,,1,1,1,,,,,,1,43,,,,,,,
9/6/2022,6,341,solri,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,356,asctu,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,356,lesca,,,,1,1,1,,,,,,,,1,1,1,,,,
9/6/2022,6,356,petvi,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,356,poapr,,,,1,1,1,,,,,,,,,,,1,1,,
9/6/2022,6,356,schsc,,,,,,1,,,,,,1,66,,,,,,,
9/6/2022,6,356,solri,,,,,,1,,,,,,,,,,,,,,
9/6/2022,6,357,achmi,,,,1,1,1,,,,1,,,1,1,1,1,1,1,1,
9/6/2022,6,357,amoca,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,357,anecy,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,357,lesca,,,,1,1,1,,,,,,,,,1,1,,,,
9/6/2022,6,357,luppe,,,,1,1,1,,,,,,,,,,,,,,
9/6/2022,6,357,schsc,,,,1,1,1,,,,1,,,44,,,,,,,
9/6/2022,6,360,achmi,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,360,agrre,,,,1,1,,,,,,,,,,,,1,1,,
9/6/2022,6,360,andge,,,,1,1,1,,,,,,,,,,,,,1,
9/6/2022,6,360,anecy,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,360,asctu,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,360,lesca,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,360,luppe,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,360,petvi,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,361,achmi,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,361,agrre,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,361,amoca,,,,,1,1,,,,,,,,,,,,1,1,
9/6/2022,6,361,anecy,,,,,,,,,,,,,,,,,,,,
9/6/2022,6,361,broin,,,,,,1,,,,,,,,,,,,,,
9/6/2022,6,361,poapr,,,,1,1,1,,,,,,,,,,,,,1,
9/6/2022,6,361,schsc,,,,1,1,1,,,,1,1,1,38,1,1,1,,,,
9/13/2022,1,7,amoca,,,,1,1,1,,,,,,,,,,,1,,,large rain caused ripe fruit to fall off early seedheads
9/13/2022,1,7,agrre,,,,1,1,1,,,,,,,,,,,,1,0,
9/13/2022,1,7,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,7,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,7,luppe,,,,1,0,1,,,,,,,,,,,,,,
9/13/2022,1,7,petvi,,,,,,1,,,,,,,,,,,,,1,
9/13/2022,1,7,solri,,,,,,1,,,,,,,4,,,,,,,
9/13/2022,1,11,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,11,broin,,,,,,1,,,,,,,,,,,,,0,
9/13/2022,1,11,lesca,,,,1,1,1,,,,,,,,1,1,1,,,,
9/13/2022,1,11,luppe,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,11,schsc,,,,1,1,1,,,,,,,18,,,,,,,
9/13/2022,1,11,solri,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,17,amoca,,,,,1,1,,,,,,,,,,,,1,1,
9/13/2022,1,17,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,17,aggre,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,17,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,1,17,asctu,,,,,,1,,,,,,,,,,,,,,
9/13/2022,1,17,lesca,,,,1,,1,,,,,,,,1,,1,,,,
9/13/2022,1,17,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,17,solri,,,,1,1,1,,,,,,,5,,,,,,,
9/13/2022,1,21,agrre,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,21,amoca,,,,1,1,1,,,,,,,,,,,1,,1,
9/13/2022,1,21,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,1,21,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,21,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,21,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,21,poapr,,,,1,1,1,,,,,,,,,,,1,0,,
9/13/2022,1,21,schsc,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,26,achmi,,,,,1,1,,,,,,,,,,,,,,
9/13/2022,1,26,agrre,,,,1,,,,,,,,,,,,,,,,
9/13/2022,1,26,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,26,luppe,,,,0,0,0,,,,,,,,,,,,,,
9/13/2022,1,26,poapr,,,,1,1,1,,,,,,,,,,,0,1,,
9/13/2022,1,26,schsc,,,,1,1,1,,,,0,0,,3,1,1,,,,,
9/13/2022,1,34,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,34,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,34,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,34,agrre,,,,,,1,,,,,,,,,,,,,0,
9/13/2022,1,34,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,1,34,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,34,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
9/13/2022,1,48,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,48,agrre,,,,1,,1,,,,,,,,,,,0,,,
9/13/2022,1,48,amoca,,,,,,1,,,,,,,,,,,,,,
9/13/2022,1,48,asctu,,,,1,1,1,,,,,,,,1,,,,,,
9/13/2022,1,48,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,48,lesca,,,,1,1,1,,,,,,,,1,,1,,,,
9/13/2022,1,48,luppe,,,,0,,0,,,,,,,,,,,,,,
9/13/2022,1,48,poapr,,,,1,1,1,,,,,,,,,,,0,0,1,
9/13/2022,1,48,schsc,,,,1,,1,,,,,,,0,,,,,,,
9/13/2022,1,50,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,50,andge,,,,1,1,1,,,,,,,,,,,,,1,
9/13/2022,1,50,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,50,luppe,,,,0,0,0,,,,,,,,,,,,,,
9/13/2022,1,50,poapr,,,,1,1,1,,,,,,,,,,,1,0,1,
9/13/2022,1,50,schsc,,,,,,,,,,,,,,,,,,,,
9/13/2022,1,50,solri,,,,,,,,,,,,,1,,,,,,,
9/13/2022,2,66,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,66,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,66,broin,,,,1,1,1,,,,,,,,,,,,1,,
9/13/2022,2,66,lesca,,,,1,1,1,,,,,,,,1,1,1,,,,
9/13/2022,2,66,luppe,,,,0,,0,,,,,,,,,,,,,,
9/13/2022,2,66,schsc,,,,,1,1,,,,,0,0,15,,1,1,,,,
9/13/2022,2,84,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,84,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,84,andge,,,,1,1,1,,,,,,,,,,,,,1,
9/13/2022,2,84,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,84,luppe,,,,,1,0,,,,,,,,,,,,,,
9/13/2022,2,84,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,84,poapr,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,2,84,schsc,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,87,agrre,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,87,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,87,andge,,,,1,1,1,,,,,,,,,,,1,,1,
9/13/2022,2,87,anecy,,,,,,1,,,,,,,,,,,,,,
9/13/2022,2,87,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,87,luppe,,,,,0,0,,,,,,,,,,,,,,
9/13/2022,2,87,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,87,poapr,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,2,87,schsc,,,,,1,,,,,,0,,4,,1,,,,,
9/13/2022,2,92,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,92,amoca,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,2,92,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,2,92,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,92,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,92,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,92,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,92,solri,,,,,,1,,,,,,1,6,,,,,,,
9/13/2022,2,97,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,97,agrre,,,,1,1,1,,,,,,,,,,,0,1,0,
9/13/2022,2,97,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,97,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,97,broin,,,,1,1,1,,,,,,,,,,,0,,1,
9/13/2022,2,97,lesca,,,,1,1,,,,,,,,,1,1,,,,,
9/13/2022,2,97,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,106,agrre,,,,,,1,,,,,,,,,,,,,0,
9/13/2022,2,106,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,2,106,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,106,luppe,,,,0,0,0,,,,,,,,,,,,,,
9/13/2022,2,106,poapr,,,,1,1,1,,,,,,,,,,,1,0,1,
9/13/2022,2,106,schsc,,,,,,1,,,,,,0,13,,,1,,,,
9/13/2022,2,117,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,117,agrre,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,117,andge,,,,1,1,1,,,,,,,,1,,0,1,,1,
9/13/2022,2,117,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,117,broin,,,,,,1,,,,,,,,,,,,,,
9/13/2022,2,117,poapr,,,,1,1,1,,,,,,,,,,,1,1,0,
9/13/2022,2,117,solri,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,119,agrre,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,119,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,2,119,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,119,lesca,,,,1,1,1,,,,,,,,1,,,,,,
9/13/2022,2,119,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,2,119,schsc,,,,1,1,1,,,,0,0,,7,1,1,,,,,
9/13/2022,2,119,solri,,,,1,1,1,,,,,1,0,8,,,1,,,,
9/13/2022,3,128,amoca,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,3,128,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,3,128,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,128,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,128,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,128,lesca,,,,,,,,,,,,,,,,0,,,,
9/13/2022,3,128,schsc,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,128,solri,,,,1,1,1,,,,,,1,6,,,,,,,
9/13/2022,3,131,achmi,,,,1,1,1,,,,,,,,,,,,,1,
9/13/2022,3,131,amoca,,,,1,1,,,,,,,,,,,,1,1,,
9/13/2022,3,131,broin,,,,1,1,1,,,,,,,,,,,,,,
9/13/2022,3,131,lesca,,,,1,1,,,,,,,,,1,1,,,,,
9/13/2022,3,131,luppe,,,,0,0,0,,,,,,,,,,,,,,
9/13/2022,3,131,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,131,schsc,,,,,1,,,,,,0,,0,,1,,,,,
9/13/2022,3,133,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,133,broin,,,,1,,1,,,,,,,,,,,,,,
9/13/2022,3,133,petvi,,,,1,,1,,,,,,,,,,,1,,1,
9/13/2022,3,133,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/13/2022,3,133,schsc,,,,1,1,1,,,,1,1,1,0,1,1,1,1,1,1,
9/13/2022,3,133,solri,,,,,1,,,,,,,,7,,,,,,,
9/13/2022,3,149,agrre,,,,1,1,,,,,,,,,,,,0,0,,
9/13/2022,3,149,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,149,andge,,,,1,1,1,,,,,,,,,,,1,1,,
9/13/2022,3,149,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,149,luppe,,,,1,1,0,,,,,,,,,,,,,,
9/13/2022,3,149,schsc,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,149,solri,,,,,,1,,,,,,1,9,,,,,,,
9/13/2022,3,165,agrre,,,,1,1,,,,,,,,,,,,0,0,,
9/13/2022,3,165,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,165,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,3,165,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,165,luppe,,,,,0,0,,,,,,,,,,,,,,
9/13/2022,3,165,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,165,poapr,,,,1,1,1,,,,,,,,,,,0,0,0,
9/13/2022,3,166,agrre,,,,1,1,1,,,,,,,,,,,0,,,
9/13/2022,3,166,amoca,,,,1,1,,,,,,,,,,,,1,1,,
9/13/2022,3,166,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,166,lesca,,,,1,1,1,,,,,,,,1,,1,,,,
9/13/2022,3,166,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,166,poapr,,,,1,1,1,,,,,,,,,,,0,,,
9/13/2022,3,171,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,171,agrre,,,,1,1,,,,,,,,,,,,0,0,,
9/13/2022,3,171,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,3,171,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,171,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,171,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,177,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,177,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,177,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,177,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,3,177,lesca,,,,,1,1,,,,,,,,,1,1,,,,
9/13/2022,3,177,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,3,177,poapr,,,,1,1,1,,,,,,,,,,,0,1,0,
9/13/2022,3,177,solri,,,,1,1,1,,,,1,,,2,,,,,,,
9/13/2022,4,185,agrre,,,,1,1,,,,,,,,,,,,0,0,0,
9/13/2022,4,185,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,4,185,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,185,asctu,,,,,,0,,,,,,,,,,,,,,
9/13/2022,4,185,broin,,,,1,1,,,,,,,,,,,,,,,
9/13/2022,4,185,lesca,,,,1,,1,,,1,,,,,,,,,,,
9/13/2022,4,185,schsc,,,,1,1,1,,0,,,,,0,,,,,,,
9/13/2022,4,185,solri,,,,,,1,,,,,,1,11,,,,,,,
9/13/2022,4,186,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,186,andge,,,,1,1,1,,,,,,,,,,,1,,1,
9/13/2022,4,186,asctu,,,,,1,1,,,,,,,,,,,,,,
9/13/2022,4,186,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,186,luppe,,,,,0,,,,,,,,,,,,,,,
9/13/2022,4,186,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,186,poapr,,,,1,1,1,,,,,,,,,,,0,0,0,
9/13/2022,4,186,solri,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,224,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,224,agrre,,,,1,,1,,,,,,,,,,,,,0,
9/13/2022,4,224,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,224,lesca,,,,1,,1,,,,,,,,1,,1,,,,
9/13/2022,4,224,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,224,schsc,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,224,solri,,,,,,1,,,,,,1,8,,,1,,,,
9/13/2022,4,226,agrre,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,226,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,4,226,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,226,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,226,luppe,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,226,poapr,,,,1,1,1,,,,,,,,,,,0,0,0,
9/13/2022,4,226,schsc,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,230,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,230,amoca,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,4,230,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,4,230,anecy,,,,,,1,,,,,,,,,,,,,,
9/13/2022,4,230,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,230,lesca,,,,1,,,,,,,,,,1,,,,,,
9/13/2022,4,230,poapr,,,,1,1,1,,,,,,,,,,,0,0,,
9/13/2022,4,230,solri,,,,1,,1,,,,,,1,15,,,1,,,,
9/13/2022,4,232,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,232,agrre,,,,1,1,1,,,,,,,,,,,0,0,0,
9/13/2022,4,232,amoca,,,,,1,,,,,,,,,,,,,1,,
9/13/2022,4,232,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,232,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,232,lesca,,,,1,1,1,,,,,,,,1,1,1,,,,
9/13/2022,4,232,solri,,,,,,,,,,,,,19,,,,,,,
9/13/2022,4,233,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,233,agrre,,,,1,1,1,,,,,,,,,,,0,0,,
9/13/2022,4,233,broin,,,,1,1,1,,,,,,,,,,,,,,
9/13/2022,4,233,lesca,,,,1,1,1,,,,,,,,,1,1,,,,
9/13/2022,4,233,luppe,,,,1,1,1,,,,,,,,,,,,,,
9/13/2022,4,233,schsc,,,,,,1,,,,,,0,0,,,1,,,,
9/13/2022,4,243,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,243,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,243,broin,,,,1,1,1,,,,,,,,,,,,,,
9/13/2022,4,243,lesca,,,,1,1,1,,,,,,,,,1,1,,1,1,
9/13/2022,4,243,luppe,,,,1,1,1,,,,,,,,,,,,,,
9/13/2022,4,243,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,4,243,poapr,,,,1,1,1,,,,,,,,,,,0,0,0,
9/13/2022,4,243,solri,,,,1,,1,,,,1,,1,10,,,,,,,
9/13/2022,5,245,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,245,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,245,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,5,245,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,245,luppe,,,,1,0,,,,,,,,,,,,,,,
9/13/2022,5,245,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,245,schsc,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,264,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,264,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,5,264,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,264,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,264,luppe,,,,0,1,0,,,,,,,,,,,,,,
9/13/2022,5,264,poapr,,,,1,1,1,,,,,,,,,,,,0,0,
9/13/2022,5,264,schsc,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,274,agrre,,,,1,1,1,,,,,,,,,,,0,0,,
9/13/2022,5,274,amoca,,,,,,1,,,,,,,,,,,,,1,
9/13/2022,5,274,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,274,luppe,,,,0,0,0,,,,,,,,,,,,,,
9/13/2022,5,274,poapr,,,,1,1,1,,,,,,,,,,,0,0,0,
9/13/2022,5,274,schsc,,,,1,1,1,,,,0,,0,0,1,,1,,,,
9/13/2022,5,278,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,278,agrre,,,,1,1,1,,,,,,,,,,,,,0,
9/13/2022,5,278,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,278,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,278,luppe,,,,0,1,1,,,,,,,,,,,,,,
9/13/2022,5,278,schsc,,,,1,1,1,,,,0,0,0,22,1,1,1,,,,
9/13/2022,5,278,solri,,,,1,1,1,,,,,,1,24,,,,,,,
9/13/2022,5,280,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,280,agrre,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,280,amoca,,,,1,,1,,,,,,,,,,,1,,1,
9/13/2022,5,280,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,5,280,asctu,,,,1,1,,,,,,,,,,,,,,,
9/13/2022,5,280,luppe,,,,0,0,,,,,,,,,,,,,,,
9/13/2022,5,280,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,280,schsc,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,282,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,282,agrre,,,,,1,,,,,,,,,,,,,,,
9/13/2022,5,282,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,5,282,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,282,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,282,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,282,poapr,,,,1,1,,,,,,,,,,,,0,0,,
9/13/2022,5,293,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,293,agrre,,,,,1,1,,,,,,,,,,,,0,0,
9/13/2022,5,293,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,293,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,5,293,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,293,asctu,,,,1,,,,,,,,,,1,,,,,,
9/13/2022,5,293,broin,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,293,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,293,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,299,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,299,agrre,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,299,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,299,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,5,299,andge,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,5,299,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,308,agrre,,,,1,1,,,,,,,,,,,,0,,,
9/13/2022,6,308,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,308,asctu,,,,1,1,1,,,,,,,,,,,,,,
9/13/2022,6,308,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,308,luppe,,,,0,1,,,,,,,,,,,,,,,
9/13/2022,6,308,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,308,poapr,,,,1,1,1,,,,,,,,,,,1,0,0,
9/13/2022,6,308,solri,,,,0,,,,,,,,,,,,,,,,
9/13/2022,6,320,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,320,amoca,,,,1,1,1,,,,,,,,,,,1,1,1,
9/13/2022,6,320,broin,,,,1,1,1,,,,,,,,,,,,,,
9/13/2022,6,320,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,320,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,320,poapr,,,,1,1,1,,,,,,,,,,,0,,0,
9/13/2022,6,324,agrre,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,324,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,324,andge,,,,1,1,1,,,,,,,,,,,1,,1,
9/13/2022,6,324,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,324,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,324,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,324,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,341,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,341,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,341,broin,,,,,1,1,,,,,,,,,,,,0,,
9/13/2022,6,341,luppe,,,,1,1,0,,,,,,,,,,,,,,
9/13/2022,6,341,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,341,poapr,,,,1,1,1,,,,,,,,,,,0,0,0,
9/13/2022,6,341,schsc,,,,1,1,1,,,,,,0,0,,,1,,,,
9/13/2022,6,341,solri,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,356,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,356,lesca,,,,1,1,1,,,,,,,,1,1,1,,,,
9/13/2022,6,356,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,356,poapr,,,,1,1,1,,,,,,,,,,,0,0,,
9/13/2022,6,356,schsc,,,,,,1,,,,,,0,0,,,1,,,,
9/13/2022,6,356,solri,,,,,,1,,,,,,,,,,,,,,
9/13/2022,6,357,achmi,,,,1,1,1,,,,0,,,0,0,0,0,1,1,1,
9/13/2022,6,357,amoca,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,357,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,357,lesca,,,,1,1,1,,,,,,,,,1,1,,,,
9/13/2022,6,357,luppe,,,,0,0,0,,,,,,,,,,,,,,
9/13/2022,6,357,schsc,,,,1,1,1,,,,1,,,16,,,,,,,
9/13/2022,6,360,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,360,agrre,,,,1,1,,,,,,,,,,,,0,0,,
9/13/2022,6,360,andge,,,,1,1,1,,,,,,,,,,,,,1,
9/13/2022,6,360,anecy,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,360,asctu,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,360,lesca,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,360,luppe,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,360,petvi,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,361,achmi,,,,,,,,,,,,,,,,,,,,
9/13/2022,6,361,agrre,,,,,,,,,,,,,,,,,,,,
