Date,MaxTemp(degF),MinTemp(degF),Precip(inches),TempSource,PrecipSource
2/26/2003,28,1,0,CC2,CC2
2/27/2003,37,7,0,CC2,CC2
2/28/2003,39,11,0,CC2,CC2
3/1/2003,39,13,0,CC2,CC2
3/2/2003,14,-6,0,CC2,CC2
3/3/2003,25,0,0.03,CC2,CC2
3/4/2003,12,-1,0,CC2,CC2
3/5/2003,14,-17,0,CC2,CC2
3/6/2003,25,-5,0.01,CC2,CC2
3/7/2003,25,10,0,CC2,CC2
3/8/2003,14,-4,0.35,CC2,CC2
3/9/2003,10,-12,0,CC2,CC2
3/10/2003,14,-20,0,CC2,CC2
3/11/2003,37,10,0,CC2,CC2
3/12/2003,27,15,0.01,CC2,CC2
3/13/2003,36,12,0,CC2,CC2
3/14/2003,57,30,0,CC2,CC2
3/15/2003,64,36,0,CC2,CC2
3/16/2003,64,37,0,CC2,CC2
3/17/2003,57,35,0,CC2,CC2
3/18/2003,48,34,0,CC2,CC2
3/19/2003,48,34,0,CC2,CC2
3/20/2003,36,31,0.34,CC2,CC2
3/21/2003,39,32,0.1,CC2,CC2
3/22/2003,59,32,0,CC2,CC2
3/23/2003,70,32,0,CC2,CC2
3/24/2003,61,39,0,CC2,CC2
3/25/2003,54,32,0,CC2,CC2
3/26/2003,55,25,0,CC2,CC2
3/27/2003,41,32,0.25,CC2,CC2
3/28/2003,36,28,0.11,CC2,CC2
3/29/2003,43,25,0,CC2,CC2
3/30/2003,46,21,0,CC2,CC2
3/31/2003,57,23,0,CC2,CC2
4/1/2003,59,30,0,CC2,CC2
4/2/2003,45,29,0,CC2,CC2
4/3/2003,30,24,0,CC2,CC2
4/4/2003,27,21,0,CC2,CC2
4/5/2003,37,18,0,CC2,CC2
4/6/2003,43,16,0,CC2,CC2
4/7/2003,43,27,0,CC2,CC2
4/8/2003,52,18,0,CC2,CC2
4/9/2003,61,27,0,CC2,CC2
4/10/2003,73,34,0,CC2,CC2
4/11/2003,68,30,0,CC2,CC2
4/12/2003,63,33,0,CC2,CC2
4/13/2003,77,44,0,CC2,CC2
4/14/2003,88,63,0,CC2,CC2
4/15/2003,70,40,0.29,CC2,CC2
4/16/2003,41,32,1.86,CC2,CC2
4/17/2003,37,31,0.06,CC2,CC2
4/18/2003,45,32,0.23,CC2,CC2
4/19/2003,52,39,0.37,CC2,CC2
4/20/2003,45,38,0.21,CC2,CC2
4/21/2003,63,39,0.04,CC2,CC2
4/22/2003,63,28,0,CC2,CC2
4/23/2003,70,32,0,CC2,CC2
4/24/2003,68,37,0,CC2,CC2
4/25/2003,64,43,0,CC2,CC2
4/26/2003,73,29,0,CC2,CC2
4/27/2003,72,55,0,CC2,CC2
4/28/2003,61,37,0,CC2,CC2
4/29/2003,57,33,0,CC2,CC2
4/30/2003,64,41,0,CC2,CC2
5/1/2003,70,30,0,CC2,CC2
5/2/2003,64,32,0,CC2,CC2
5/3/2003,68,30,0,CC2,CC2
5/4/2003,59,45,0.47,CC2,CC2
5/5/2003,50,45,0.4,CC2,CC2
5/6/2003,59,46,0.08,CC2,CC2
5/7/2003,66,46,0.02,CC2,CC2
5/8/2003,66,39,0.05,CC2,CC2
5/9/2003,59,47,1.3,CC2,CC2
5/10/2003,57,42,0.37,CC2,CC2
5/11/2003,61,46,0.55,CC2,CC2
5/12/2003,68,43,0,CC2,CC2
5/13/2003,72,34,0.03,CC2,CC2
5/14/2003,66,47,0.25,CC2,CC2
5/15/2003,73,37,0,CC2,CC2
5/16/2003,73,39,0,CC2,CC2
5/17/2003,75,43,0,CC2,CC2
5/18/2003,75,50,0,CC2,CC2
5/19/2003,66,48,1.41,CC2,CC2
5/20/2003,61,37,0,CC2,CC2
5/21/2003,64,32,0,CC2,CC2
5/22/2003,50,46,0.25,CC2,CC2
5/23/2003,66,38,0,CC2,CC2
5/24/2003,72,43,0,CC2,CC2
5/25/2003,77,35,0,CC2,CC2
5/26/2003,75,43,0,CC2,CC2
5/27/2003,82,40,0,CC2,CC2
5/28/2003,77,56,0,CC2,CC2
5/29/2003,81,43,0,CC2,CC2
5/30/2003,75,51,0.2,CC2,CC2
5/31/2003,63,44,0,CC2,CC2
6/1/2003,73,37,0,CC2,CC2
6/2/2003,73,45,0,CC2,CC2
6/3/2003,73,46,0,CC2,CC2
6/4/2003,73,48,0,CC2,CC2
6/5/2003,79,44,0.03,CC2,CC2
6/6/2003,63,52,0.22,CC2,CC2
6/7/2003,64,55,0.05,CC2,CC2
6/8/2003,71,51,0.03,CC2,CC2
6/9/2003,73,44,0,CC2,CC2
6/10/2003,65,51,0.27,CC2,CC2
6/11/2003,67,45,0,CC2,CC2
6/12/2003,72,51,0,CC2,CC2
6/13/2003,82,53,0,CC2,CC2
6/14/2003,81,51,0,CC2,CC2
6/15/2003,84,49,0,CC2,CC2
6/16/2003,89,54,0,CC2,CC2
6/17/2003,87,63,0.07,CC2,CC2
6/18/2003,80,55,0,CC2,CC2
6/19/2003,78,48,0,CC2,CC2
6/20/2003,81,47,0,CC2,CC2
6/21/2003,87,51,0,CC2,CC2
6/22/2003,82,66,0,CC2,CC2
6/23/2003,84,67,0.03,CC2,CC2
6/24/2003,88,66,3.25,CC2,CC2
6/25/2003,78,56,0.49,CC2,CC2
6/26/2003,69,51,0.05,CC2,CC2
6/27/2003,73,52,0.16,CC2,CC2
6/28/2003,74,56,0.04,CC2,CC2
6/29/2003,80,52,0,CC2,CC2
6/30/2003,83,53,0,CC2,CC2
7/1/2003,86,57,0.02,CC2,CC2
7/2/2003,89,65,0.65,CC2,CC2
7/3/2003,91,65,0.14,CC2,CC2
7/4/2003,84,60,0.19,CC2,CC2
7/5/2003,87,54,0,CC2,CC2
7/6/2003,85,62,0,CC2,CC2
7/7/2003,79,60,0,CC2,CC2
7/8/2003,77,56,0.01,CC2,CC2
7/9/2003,69,57,0.01,CC2,CC2
7/10/2003,69,59,0.15,CC2,CC2
7/11/2003,73,55,0.04,CC2,CC2
7/12/2003,77,57,0,CC2,CC2
7/13/2003,81,57,0,CC2,CC2
7/14/2003,77,67,1.6,CC2,CC2
7/15/2003,79,59,0,CC2,CC2
7/16/2003,84,54,0,CC2,CC2
7/17/2003,76,59,0,CC2,CC2
7/18/2003,80,51,0,CC2,CC2
7/19/2003,84,53,0,CC2,CC2
7/20/2003,82,61,0.05,CC2,CC2
7/21/2003,74,58,0,CC2,CC2
7/22/2003,75,54,0.01,CC2,CC2
7/23/2003,79,46,0,CC2,CC2
7/24/2003,81,49,0,CC2,CC2
7/25/2003,83,66,0,CC2,CC2
7/26/2003,91,71,0,CC2,CC2
7/27/2003,83,63,0,CC2,CC2
7/28/2003,83,59,0.01,CC2,CC2
7/29/2003,87,58,0,CC2,CC2
7/30/2003,85,63,0.18,CC2,CC2
7/31/2003,77,61,0.93,CC2,CC2
8/1/2003,79,56,0,CC2,CC2
8/2/2003,77,58,0.02,CC2,CC2
8/3/2003,75,57,0,CC2,CC2
8/4/2003,77,56,0,CC2,CC2
8/5/2003,75,56,0,CC2,CC2
8/6/2003,83,59,0,CC2,CC2
8/7/2003,84,58,0,CC2,CC2
8/8/2003,81,55,0,CC2,CC2
8/9/2003,85,55,0,CC2,CC2
8/10/2003,85,61,0,CC2,CC2
8/11/2003,78,60,0,CC2,CC2
8/12/2003,83,49,0,CC2,CC2
8/13/2003,85,53,0,CC2,CC2
8/14/2003,87,60,0,CC2,CC2
8/15/2003,92,63,0,CC2,CC2
8/16/2003,91,64,0,CC2,CC2
8/17/2003,89,58,0,CC2,CC2
8/18/2003,93,70,0,CC2,CC2
8/19/2003,88,71,0.01,CC2,CC2
8/20/2003,90,69,0.32,CC2,CC2
8/21/2003,80,57,0,CC2,CC2
8/22/2003,85,50,0,CC2,CC2
8/23/2003,83,60,0,CC2,CC2
8/24/2003,96,65,0,CC2,CC2
8/25/2003,85,58,0,CC2,CC2
8/26/2003,92,63,0.01,CC2,CC2
8/27/2003,80,49,0,CC2,CC2
8/28/2003,86,60,0,CC2,CC2
8/29/2003,72,50,0,CC2,CC2
8/30/2003,76,43,0,CC2,CC2
8/31/2003,78,44,0,CC2,CC2
9/1/2003,80,45,0,CC2,CC2
9/2/2003,84,50,0,CC2,CC2
9/3/2003,68,50,0,CC2,CC2
9/4/2003,74,43,0,CC2,CC2
9/5/2003,85,44,0,CC2,CC2
9/6/2003,89,54,0,CC2,CC2
9/7/2003,92,54,0,CC2,CC2
9/8/2003,90,55,0,CC2,CC2
9/9/2003,85,59,0,CC2,CC2
9/10/2003,81,68,0,CC2,CC2
9/11/2003,76,61,0.52,CC2,CC2
9/12/2003,75,57,1.31,CC2,CC2
9/13/2003,68,52,0,CC2,CC2
9/14/2003,67,45,0,CC2,CC2
9/15/2003,73,41,0,CC2,CC2
9/16/2003,81,44,0,CC2,CC2
9/17/2003,83,65,0,CC2,CC2
9/18/2003,72,48,0.4,CC2,CC2
9/19/2003,59,39,0,CC2,CC2
9/20/2003,75,35,0,CC2,CC2
9/21/2003,61,50,0.05,CC2,CC2
9/22/2003,61,43,0,CC2,CC2
9/23/2003,68,38,0,CC2,CC2
9/24/2003,60,47,0,CC2,CC2
9/25/2003,55,37,0,CC2,CC2
9/26/2003,59,47,0.08,CC2,CC2
9/27/2003,51,45,0.01,CC2,CC2
9/28/2003,54,31,0,CC2,CC2
9/29/2003,48,28,0.05,CC2,CC2
9/30/2003,51,30,0,CC2,CC2
10/1/2003,47,24,0,CC2,CC2
10/2/2003,55,18,0,CC2,CC2
10/3/2003,58,37,0.03,CC2,CC2
10/4/2003,62,37,0,CC2,CC2
10/5/2003,67,32,0,CC2,CC2
10/6/2003,74,35,0,CC2,CC2
10/7/2003,85,39,0,CC2,CC2
10/8/2003,81,59,0,CC2,CC2
10/9/2003,81,58,0,CC2,CC2
10/10/2003,72,58,0,CC2,CC2
10/11/2003,67,46,0.65,CC2,CC2
10/12/2003,68,39,0,CC2,CC2
10/13/2003,61,44,0,CC2,CC2
10/14/2003,61,35,0,CC2,CC2
10/15/2003,55,30,0,CC2,CC2
10/16/2003,55,25,0,CC2,CC2
10/17/2003,59,26,0,CC2,CC2
10/18/2003,75,41,0,CC2,CC2
10/19/2003,77,35,0,CC2,CC2
10/20/2003,78,52,0,CC2,CC2
10/21/2003,57,38,0,CC2,CC2
10/22/2003,66,29,0,CC2,CC2
10/23/2003,54,34,0,CC2,CC2
10/24/2003,58,32,0.04,CC2,CC2
10/25/2003,44,31,0,CC2,CC2
10/26/2003,38,23,0,CC2,CC2
10/27/2003,41,29,0.1,CC2,CC2
10/28/2003,44,34,0.18,CC2,CC2
10/29/2003,37,32,0.06,CC2,CC2
10/30/2003,39,33,0.25,CC2,CC2
10/31/2003,39,32,0,CC2,CC2
11/1/2003,35,22,0,CC2,CC2
11/2/2003,39,30,0,CC2,CC2
11/3/2003,33,27,0,CC2,CC2
11/4/2003,34,29,0,CC2,CC2
11/5/2003,30,17,0,CC2,CC2
11/6/2003,32,10,0,CC2,CC2
11/7/2003,21,6,0,CC2,CC2
11/8/2003,28,5,0,CC2,CC2
11/9/2003,45,16,0,CC2,CC2
11/10/2003,43,36,0,CC2,CC2
11/11/2003,57,29,0,CC2,CC2
11/12/2003,40,27,0,CC2,CC2
11/13/2003,37,20,0,CC2,CC2
11/14/2003,49,24,0,CC2,CC2
11/15/2003,43,37,0,CC2,CC2
11/16/2003,43,39,0,CC2,CC2
11/17/2003,53,39,0.03,CC2,CC2
11/18/2003,52,33,0,CC2,CC2
11/19/2003,51,30,0,CC2,CC2
11/20/2003,54,32,0,CC2,CC2
11/21/2003,33,19,0,CC2,CC2
11/22/2003,32,26,0.1,CC2,CC2
11/23/2003,29,16,0.25,CC2,CC2
11/24/2003,21,4,0,CC2,CC2
11/25/2003,34,5,0,CC2,CC2
11/26/2003,38,10,0,CC2,CC2
11/27/2003,32,22,0,CC2,CC2
11/28/2003,26,20,0,CC2,CC2
11/29/2003,33,15,0,CC2,CC2
11/30/2003,45,20,0,CC2,CC2
12/1/2003,33,15,0,CC2,CC2
12/2/2003,28,6,0,CC2,CC2
12/3/2003,34,21,0,CC2,CC2
12/4/2003,35,26,0,CC2,CC2
12/5/2003,34,29,0,CC2,CC2
12/6/2003,31,28,0,CC2,CC2
12/7/2003,36,29,0,CC2,CC2
12/8/2003,40,29,0,CC2,CC2
12/9/2003,33,19,0.05,CC2,CC2
12/10/2003,23,11,0.1,CC2,CC2
12/11/2003,12,-7,0,CC2,CC2
12/12/2003,15,-12,0,CC2,CC2
12/13/2003,25,5,0,CC2,CC2
12/14/2003,29,24,0,CC2,CC2
12/15/2003,27,24,0,CC2,CC2
12/16/2003,26,16,0.25,CC2,CC2
12/17/2003,22,14,0,CC2,CC2
12/18/2003,32,17,0,CC2,CC2
12/19/2003,27,8,0,CC2,CC2
12/20/2003,35,12,0,CC2,CC2
12/21/2003,40,14,0,CC2,CC2
12/22/2003,37,23,0,CC2,CC2
12/23/2003,30,9,0,CC2,CC2
12/24/2003,31,0,0,CC2,CC2
12/25/2003,37,3,0,CC2,CC2
12/26/2003,41,27,0,CC2,CC2
12/27/2003,43,37,0,CC2,CC2
12/28/2003,41,29,0.05,CC2,CC2
12/29/2003,29,19,0,CC2,CC2
12/30/2003,21,3,0,CC2,CC2
12/31/2003,23,4,0,CC2,CC2
1/1/2004,30,9,0,CC2,CC2
1/2/2004,36,17,0,CC2,CC2
1/3/2004,26,5,0,CC2,CC2
1/4/2004,7,-2,0,CC2,CC2
1/5/2004,3,-9,0,CC2,CC2
1/6/2004,10,-9,0,CC2,CC2
1/7/2004,19,-3,0,CC2,CC2
1/8/2004,20,-1,0,CC2,CC2
1/9/2004,21,9,0,CC2,CC2
1/10/2004,27,19,0,CC2,CC2
1/11/2004,31,25,0,CC2,CC2
1/12/2004,29,15,0,CC2,CC2
1/13/2004,29,9,0,CC2,CC2
1/14/2004,23,7,0,CC2,CC2
1/15/2004,24,3,0,CC2,CC2
1/16/2004,26,16,0,CC2,CC2
1/17/2004,32,6,0,CC2,CC2
1/18/2004,6,-9,0,CC2,CC2
1/19/2004,8,-9,0,CC2,CC2
1/20/2004,18,3,0,CC2,CC2
1/21/2004,29,-10,0,CC2,CC2
1/22/2004,2,-14,0,CC2,CC2
1/23/2004,9,2,0.1,CC2,CC2
1/24/2004,16,-10,0,CC2,CC2
1/25/2004,17,9,0,CC2,CC2
1/26/2004,18,15,0.25,CC2,CC2
1/27/2004,16,2,0.05,CC2,CC2
1/28/2004,4,-19,0,CC2,CC2
1/29/2004,-9,-20,0,CC2,CC2
1/30/2004,-5,-29,0,CC2,CC2
1/31/2004,4,-23,0,CC2,CC2
2/1/2004,16,4,0.3,CC2,CC2
2/2/2004,22,15,0.3,CC2,CC2
2/3/2004,19,-8,0,CC2,CC2
2/4/2004,13,-21,0.05,CC2,CC2
2/5/2004,26,10,0.05,CC2,CC2
2/6/2004,28,18,0,CC2,CC2
2/7/2004,22,7,0,CC2,CC2
2/8/2004,20,4,0.05,CC2,CC2
2/9/2004,26,4,0,CC2,CC2
2/10/2004,22,6,0,CC2,CC2
2/11/2004,19,13,0.2,CC2,CC2
2/12/2004,19,4,0,CC2,CC2
2/13/2004,29,5,0,CC2,CC2
2/14/2004,22,5,0,CC2,CC2
2/15/2004,12,-18,0,CC2,CC2
2/16/2004,24,0,0,CC2,CC2
2/17/2004,27,2,0,CC2,CC2
2/18/2004,41,20,0,CC2,CC2
2/19/2004,38,30,0.09,CC2,CC2
2/20/2004,34,33,0.19,CC2,CC2
2/21/2004,39,22,0,CC2,CC2
2/22/2004,36,21,0.11,CC2,CC2
2/23/2004,35,24,0,CC2,CC2
2/24/2004,38,18,0,CC2,CC2
2/25/2004,33,17,0,CC2,CC2
2/26/2004,41,20,0,CC2,CC2
2/27/2004,42,27,0,CC2,CC2
2/28/2004,49,33,0,CC2,CC2
2/29/2004,50,32,0.07,CC2,CC2
3/1/2004,47,37,0,CC2,CC2
3/2/2004,37,32,0,CC2,CC2
3/3/2004,36,25,0.04,CC2,CC2
3/4/2004,37,26,0,CC2,CC2
3/5/2004,34,30,0.25,CC2,CC2
3/6/2004,35,24,0.07,CC2,CC2
3/7/2004,35,25,0.03,CC2,CC2
3/8/2004,32,13,0.03,CC2,CC2
3/9/2004,45,15,0,CC2,CC2
3/10/2004,46,29,0.11,CC2,CC2
3/11/2004,32,3,0,CC2,CC2
3/12/2004,32,3,0,CC2,CC2
3/13/2004,41,23,0.05,CC2,CC2
3/14/2004,36,26,0,CC2,CC2
3/15/2004,33,15,0,CC2,CC2
3/16/2004,37,18,0.08,CC2,CC2
3/17/2004,40,28,0.02,CC2,CC2
3/18/2004,41,30,0.2,CC2,CC2
3/19/2004,52,23,0,CC2,CC2
3/20/2004,51,28,0,CC2,CC2
3/21/2004,29,15,0,CC2,CC2
3/22/2004,42,12,0,CC2,CC2
3/23/2004,47,25,0,CC2,CC2
3/24/2004,61,33,0,CC2,CC2
3/25/2004,62,39,0.19,CC2,CC2
3/26/2004,64,33,0,CC2,CC2
3/27/2004,57,43,0.35,CC2,CC2
3/28/2004,59,37,0.01,CC2,CC2
3/29/2004,45,34,0,CC2,CC2
3/30/2004,42,29,0,CC2,CC2
3/31/2004,47,20,0,CC2,CC2
4/1/2004,53,23,0,CC2,CC2
4/2/2004,61,24,0,CC2,CC2
4/3/2004,61,37,0,CC2,CC2
4/4/2004,49,25,0,CC2,CC2
4/5/2004,71,31,0,CC2,CC2
4/6/2004,71,44,0,CC2,CC2
4/7/2004,68,32,0,CC2,CC2
4/8/2004,66,35,0,CC2,CC2
4/9/2004,50,30,0,CC2,CC2
4/10/2004,50,28,0,CC2,CC2
4/11/2004,42,19,0,CC2,CC2
4/12/2004,46,27,0,CC2,CC2
4/13/2004,58,21,0,CC2,CC2
4/14/2004,65,35,0,CC2,CC2
4/15/2004,73,43,0,CC2,CC2
4/16/2004,69,42,0,CC2,CC2
4/17/2004,69,39,0,CC2,CC2
4/18/2004,87,53,1.5,CC2,CC2
4/19/2004,87,40,0.1,CC2,CC2
4/20/2004,56,39,0.38,CC2,CC2
4/21/2004,55,37,0.24,CC2,CC2
4/22/2004,57,30,0,CC2,CC2
4/23/2004,63,33,0,CC2,CC2
4/24/2004,61,34,0.1,CC2,CC2
4/25/2004,62,40,0.33,CC2,CC2
4/26/2004,59,38,0,CC2,CC2
4/27/2004,56,27,0.02,CC2,CC2
4/28/2004,89,48,0,CC2,CC2
4/29/2004,80,42,0.06,CC2,CC2
4/30/2004,62,37,0,CC2,CC2
5/1/2004,60,29,0,CC2,CC2
5/2/2004,52,34,0,CC2,CC2
5/3/2004,61,29,0,CC2,CC2
5/4/2004,63,48,0,CC2,CC2
5/5/2004,76,31,0,CC2,CC2
5/6/2004,80,53,0,CC2,CC2
5/7/2004,61,40,0,CC2,CC2
5/8/2004,67,47,0,CC2,CC2
5/9/2004,85,52,0,CC2,CC2
5/10/2004,76,54,0.58,CC2,CC2
5/11/2004,79,47,0,CC2,CC2
5/12/2004,76,48,0.2,CC2,CC2
5/13/2004,59,38,0.1,CC2,CC2
5/14/2004,52,37,0,CC2,CC2
5/15/2004,61,29,0,CC2,CC2
5/16/2004,73,39,1.1,CC2,CC2
5/17/2004,62,53,0.65,CC2,CC2
5/18/2004,70,39,0,CC2,CC2
5/19/2004,71,46,0,CC2,CC2
5/20/2004,70,60,0.1,CC2,CC2
5/21/2004,65,48,0.15,CC2,CC2
5/22/2004,52,47,0.34,CC2,CC2
5/23/2004,52,43,1.01,CC2,CC2
5/24/2004,58,40,0.03,CC2,CC2
5/25/2004,57,49,0,CC2,CC2
5/26/2004,67,39,1.24,CC2,CC2
5/27/2004,67,52,0,CC2,CC2
5/28/2004,67,44,0.1,CC2,CC2
5/29/2004,67,55,0.78,CC2,CC2
5/30/2004,67,53,1.55,CC2,CC2
5/31/2004,65,50,0.09,CC2,CC2
6/1/2004,58,51,0.12,CC2,CC2
6/2/2004,69,46,0,CC2,CC2
6/3/2004,72,45,0,CC2,CC2
6/4/2004,75,48,0.16,CC2,CC2
6/5/2004,75,62,1.18,CC2,CC2
6/6/2004,83,55,0,CC2,CC2
6/7/2004,93,62,0.03,CC2,CC2
6/8/2004,90,63,0.42,CC2,CC2
6/9/2004,74,51,0.57,CC2,CC2
6/10/2004,63,54,0,CC2,CC2
6/11/2004,65,60,0.42,CC2,CC2
6/12/2004,84,53,0.02,CC2,CC2
6/13/2004,85,54,0,CC2,CC2
6/14/2004,81,55,0.06,CC2,CC2
6/15/2004,81,49,0,CC2,CC2
6/16/2004,77,64,0,CC2,CC2
6/17/2004,71,59,0,CC2,CC2
6/18/2004,71,55,0,CC2,CC2
6/19/2004,68,41,0,CC2,CC2
6/20/2004,69,47,0,CC2,CC2
6/21/2004,71,55,0,CC2,CC2
6/22/2004,72,45,0,CC2,CC2
6/23/2004,71,46,0.33,CC2,CC2
6/24/2004,61,47,0,CC2,CC2
6/25/2004,66,47,0,CC2,CC2
6/26/2004,68,45,0,CC2,CC2
6/27/2004,67,48,0.08,CC2,CC2
6/28/2004,76,47,0,CC2,CC2
6/29/2004,81,54,0,CC2,CC2
6/30/2004,83,58,0,CC2,CC2
7/1/2004,80,60,0,CC2,CC2
7/2/2004,85,58,0,CC2,CC2
7/3/2004,83,65,0.2,CC2,CC2
7/4/2004,78,61,0,CC2,CC2
7/5/2004,76,59,0,CC2,CC2
7/6/2004,68,52,0.42,CC2,CC2
7/7/2004,65,50,0.02,CC2,CC2
7/8/2004,75,48,0,CC2,CC2
7/9/2004,76,63,0,CC2,CC2
7/10/2004,80,60,0.02,CC2,CC2
7/11/2004,78,68,1.15,CC2,CC2
7/12/2004,81,62,0,CC2,CC2
7/13/2004,78,65,0,CC2,CC2
7/14/2004,79,60,0,CC2,CC2
7/15/2004,79,59,0,CC2,CC2
7/16/2004,78,64,0,CC2,CC2
7/17/2004,77,59,0,CC2,CC2
7/18/2004,78,55,0,CC2,CC2
7/19/2004,84,66,0,CC2,CC2
7/20/2004,87,68,0,CC2,CC2
7/21/2004,92,70,0,CC2,CC2
7/22/2004,86,61,0.08,CC2,CC2
7/23/2004,71,51,0,CC2,CC2
7/24/2004,72,49,0,CC2,CC2
7/25/2004,76,48,0,CC2,CC2
7/26/2004,78,52,0,CC2,CC2
7/27/2004,79,55,0,CC2,CC2
7/28/2004,76,64,0.34,CC2,CC2
7/29/2004,74,60,0.06,CC2,CC2
7/30/2004,67,52,0.45,CC2,CC2
7/31/2004,76,51,0,CC2,CC2
8/1/2004,83,63,0,CC2,CC2
8/2/2004,80,64,0.19,CC2,CC2
8/3/2004,76,62,0,CC2,CC2
8/4/2004,76,57,0,CC2,CC2
8/5/2004,74,49,0,CC2,CC2
8/6/2004,76,49,0,CC2,CC2
8/7/2004,71,60,0.1,CC2,CC2
8/8/2004,80,63,0.34,CC2,CC2
8/9/2004,79,60,0.03,CC2,CC2
8/10/2004,61,53,0.04,CC2,CC2
8/11/2004,61,47,0.05,CC2,CC2
8/12/2004,67,42,0,CC2,CC2
8/13/2004,73,45,0,CC2,CC2
8/14/2004,76,48,0,CC2,CC2
8/15/2004,77,46,0.05,CC2,CC2
8/16/2004,73,58,0.19,CC2,CC2
8/17/2004,74,58,0,CC2,CC2
8/18/2004,70,63,0.01,CC2,CC2
8/19/2004,70,40,0,CC2,CC2
8/20/2004,69,50,0,CC2,CC2
8/21/2004,68,36,0.04,CC2,CC2
8/22/2004,81,61,0.06,CC2,CC2
8/23/2004,77,50,0.06,CC2,CC2
8/24/2004,75,62,0,CC2,CC2
8/25/2004,81,62,2.1,CC2,CC2
8/26/2004,77,61,0,CC2,CC2
8/27/2004,70,55,0,CC2,CC2
8/28/2004,68,54,0,CC2,CC2
8/29/2004,68,49,0.01,CC2,CC2
8/30/2004,73,53,0.01,CC2,CC2
8/31/2004,78,53,0,CC2,CC2
9/1/2004,79,56,0,CC2,CC2
9/2/2004,86,60,0,CC2,CC2
9/3/2004,84,65,0,CC2,CC2
9/4/2004,85,64,0,CC2,CC2
9/5/2004,82,68,2.31,CC2,CC2
9/6/2004,71,58,0,CC2,CC2
9/7/2004,65,50,0,CC2,CC2
9/8/2004,66,43,0,CC2,CC2
9/9/2004,76,53,0,CC2,CC2
9/10/2004,79,59,0,CC2,CC2
9/11/2004,81,64,0,CC2,CC2
9/12/2004,83,58,0,CC2,CC2
9/13/2004,85,68,0.53,CC2,CC2
9/14/2004,83,65,0.27,CC2,CC2
9/15/2004,70,56,1,CC2,CC2
9/16/2004,66,46,0,CC2,CC2
9/17/2004,71,54,0,CC2,CC2
9/18/2004,76,53,0,CC2,CC2
9/19/2004,84,64,0,CC2,CC2
9/20/2004,83,65,0,CC2,CC2
9/21/2004,77,61,0.48,CC2,CC2
9/22/2004,80,61,0.08,CC2,CC2
9/23/2004,78,57,0.02,CC2,CC2
9/24/2004,61,52,0.01,CC2,CC2
9/25/2004,70,43,0,CC2,CC2
9/26/2004,74,47,0,CC2,CC2
9/27/2004,71,55,0,CC2,CC2
9/28/2004,67,38,0,CC2,CC2
9/29/2004,65,35,0,CC2,CC2
9/30/2004,69,46,0,CC2,CC2
10/1/2004,64,36,0.65,CC2,CC2
10/2/2004,55,30,0,CC2,CC2
10/3/2004,68,40,0,CC2,CC2
10/4/2004,61,30,0,CC2,CC2
10/5/2004,65,30,0,CC2,CC2
10/6/2004,74,51,0,CC2,CC2
10/7/2004,74,51,0.02,CC2,CC2
10/8/2004,65,52,0,CC2,CC2
10/9/2004,65,38,0,CC2,CC2
10/10/2004,68,40,0,CC2,CC2
10/11/2004,67,42,0,CC2,CC2
10/12/2004,63,35,0,CC2,CC2
10/13/2004,59,40,0.1,CC2,CC2
10/14/2004,42,35,0,CC2,CC2
10/15/2004,43,31,0.1,CC2,CC2
10/16/2004,41,35,0,CC2,CC2
10/17/2004,38,27,0.25,CC2,CC2
10/18/2004,49,33,0,CC2,CC2
10/19/2004,48,41,0,CC2,CC2
10/20/2004,55,41,0,CC2,CC2
10/21/2004,52,40,0,CC2,CC2
10/22/2004,54,47,0.09,CC2,CC2
10/23/2004,62,48,0.49,CC2,CC2
10/24/2004,61,33,0,CC2,CC2
10/25/2004,61,41,0,CC2,CC2
10/26/2004,51,37,0,CC2,CC2
10/27/2004,49,43,0,CC2,CC2
10/28/2004,51,46,2.65,CC2,CC2
10/29/2004,73,51,0.12,CC2,CC2
10/30/2004,72,42,0.04,CC2,CC2
10/31/2004,47,40,0.02,CC2,CC2
11/1/2004,47,37,0,CC2,CC2
11/2/2004,47,36,0,CC2,CC2
11/3/2004,50,29,0,CC2,CC2
11/4/2004,49,33,0,CC2,CC2
11/5/2004,54,33,0,CC2,CC2
11/6/2004,64,36,0,CC2,CC2
11/7/2004,57,36,0,CC2,CC2
11/8/2004,39,26,0,CC2,CC2
11/9/2004,57,45,0,CC2,CC2
11/10/2004,54,29,0.01,CC2,CC2
11/11/2004,38,17,0,CC2,CC2
11/12/2004,42,15,0,CC2,CC2
11/13/2004,47,17,0,CC2,CC2
11/14/2004,48,23,0,CC2,CC2
11/15/2004,52,28,0,CC2,CC2
11/16/2004,49,38,0,CC2,CC2
11/17/2004,46,39,0,CC2,CC2
11/18/2004,51,33,0,CC2,CC2
11/19/2004,40,36,0.44,CC2,CC2
11/20/2004,40,28,0,CC2,CC2
11/21/2004,41,23,0,CC2,CC2
11/22/2004,45,27,0,CC2,CC2
11/23/2004,37,19,0,CC2,CC2
11/24/2004,36,17,0,CC2,CC2
11/25/2004,32,17,0,CC2,CC2
11/26/2004,33,27,0.09,CC2,CC2
11/27/2004,32,25,0.09,CC2,CC2
11/28/2004,36,17,0,CC2,CC2
11/29/2004,32,18,0,CC2,CC2
11/30/2004,39,20,0,CC2,CC2
12/1/2004,31,18,0,CC2,CC2
